
http://purl.org/datanode/ns/hasDerivation,has derivation,,,2,http://purl.org/datanode/ns/relatedWith,
http://purl.org/datanode/ns/isDerivationOf,is derivation of,,,2,http://purl.org/datanode/ns/relatedWith,
http://purl.org/datanode/ns/metadata,metadata,A data node has another data node as metadata.,,2,http://purl.org/datanode/ns/relatedWith,
http://purl.org/datanode/ns/overlappingCapabilityWith,overlapping capability with,,,2,http://purl.org/datanode/ns/relatedWith,
http://purl.org/datanode/ns/relatedWith,related with,A data node is connected to another one.,,1,,
http://purl.org/datanode/ns/describes,describes,A data node describes another.,,3,http://purl.org/datanode/ns/about,http://purl.org/datanode/ns/about
http://purl.org/datanode/ns/attachedTo,attached to,Data are attached to data for some reason,,3,http://purl.org/datanode/ns/adjacentTo,http://purl.org/datanode/ns/adjacentTo
http://purl.org/datanode/ns/disjointPartWith,disjoint part with,Two datanodes are adjacent parts of another. This property relates the two parts without specifying anything about their container. Can be used in conjunction with isPartOf to state that two parts do not overlap.,,3,http://purl.org/datanode/ns/adjacentTo,http://purl.org/datanode/ns/adjacentTo
http://purl.org/datanode/ns/hasAttached,has attached,Data have attached other data for some reason,,3,http://purl.org/datanode/ns/adjacentTo,http://purl.org/datanode/ns/adjacentTo
http://purl.org/datanode/ns/differentPopulationFrom,different population from,,,3,http://purl.org/datanode/ns/differentCapabilityFrom,http://purl.org/datanode/ns/differentCapabilityFrom
http://purl.org/datanode/ns/differentVocabularyFrom,different vocabulary from,,,3,http://purl.org/datanode/ns/differentCapabilityFrom,http://purl.org/datanode/ns/differentCapabilityFrom
http://purl.org/datanode/ns/hasCopy,has copy,,,13,http://purl.org/datanode/ns/hasDerivation;http://purl.org/datanode/ns/sameIdentityAs,http://purl.org/datanode/ns/hasDerivation;http://purl.org/datanode/ns/sharesInterpretationWith;http://purl.org/datanode/ns/overlappingCapabilityWith
http://purl.org/datanode/ns/hasInterpretation,has interpretation,Some data is interpretated such to produce other data.,,3,http://purl.org/datanode/ns/hasDerivation,http://purl.org/datanode/ns/hasDerivation
http://purl.org/datanode/ns/hasSelection,has selection,We represent here the outcome of the isolation of a part of a data node for a specific intent.,,8,http://purl.org/datanode/ns/hasDerivation;http://purl.org/datanode/ns/hasPart,http://purl.org/datanode/ns/hasDerivation;http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/hasStandIn,has stand-in,"Some data is a substitute of another, for specific reasons.",,4,http://purl.org/datanode/ns/hasDerivation;http://purl.org/datanode/ns/overlappingCapabilityWith,http://purl.org/datanode/ns/hasDerivation;http://purl.org/datanode/ns/overlappingCapabilityWith
